NM_MUN,fcu,n_setores,pop,casos,taxa,cum_pct
São Paulo,Boa Vista,1,274,0.0,0.0,100.0
São Paulo,Bernardino de Campos,1,229,0.0,0.0,100.0
São Paulo,Belém de Maria I e II,1,398,0.0,0.0,100.0
São Paulo,Beira da Linha,1,605,0.0,0.0,100.0
São Paulo,Beatriz,1,176,0.0,0.0,100.0
São Paulo,Basílio Teles,2,300,0.0,0.0,100.0
São Paulo,Barão de Resende,1,401,0.0,0.0,100.0
São Paulo,Bartira,2,449,0.0,0.0,100.0
São Paulo,Banduíra,1,123,0.0,0.0,100.0
São Paulo,Baldomero Fernandez,1,279,0.0,0.0,100.0
São Paulo,Francisco Machado da Silva,2,787,0.0,0.0,100.0
São Paulo,Francisco Soutomaior,3,1170,0.0,0.0,100.0
São Paulo,Alpheu Luiz Gasparini,1,116,0.0,0.0,100.0
São Paulo,Jardim Ieda,1,142,0.0,0.0,100.0
São Paulo,Jardim Manacás,1,200,0.0,0.0,100.0
São Paulo,Jardim Magdalena,1,732,0.0,0.0,100.0
São Paulo,Jardim Lilia,1,263,0.0,0.0,100.0
São Paulo,Jardim Laranjeiras II,2,424,0.0,0.0,100.0
São Paulo,Jardim Jismar,1,560,0.0,0.0,100.0
São Paulo,Jardim Jaraguá II,1,260,0.0,0.0,100.0
São Paulo,Jardim Itapura II,1,178,0.0,0.0,100.0
São Paulo,Jardim Iracema,1,226,0.0,0.0,100.0
São Paulo,Jardim Imperial,2,1273,0.0,0.0,100.0
São Paulo,Jardim Icaraí I,2,556,0.0,0.0,100.0
São Paulo,Frei Amador Anais / Arlinda Ramos Roleira,1,265,0.0,0.0,100.0
São Paulo,Jardim Herplin,1,154,0.0,0.0,100.0
São Paulo,Jardim Herculano,1,381,0.0,0.0,100.0
São Paulo,Jardim Hasano II,1,358,0.0,0.0,100.0
São Paulo,Jardim Guarani / Boa Esperança,4,1841,0.0,0.0,100.0
São Paulo,Jardim Fontes,1,511,0.0,0.0,100.0
São Paulo,Jardim Floresta,1,325,0.0,0.0,100.0
São Paulo,Jardim Fim de Semana III,1,147,0.0,0.0,100.0
São Paulo,Jardim Esmeralda,1,194,0.0,0.0,100.0
São Paulo,Jardim Elizabeth,1,465,0.0,0.0,100.0
São Paulo,Jardim Maracanã,2,688,0.0,0.0,100.0
São Paulo,Jardim Maria Sampaio II,3,1100,0.0,0.0,100.0
São Paulo,Jardim Maristela,1,159,0.0,0.0,100.0
São Paulo,Jardim Mazza II,1,191,0.0,0.0,100.0
São Paulo,Jardim Primavera II,2,1060,0.0,0.0,100.0
São Paulo,Jardim Planalto / Jardim Santa Maria,1,1096,0.0,0.0,100.0
São Paulo,Jardim Pery - Praça Henrique Yuaso,1,221,0.0,0.0,100.0
São Paulo,Jardim Paulo VI,1,258,0.0,0.0,100.0
São Paulo,Jardim Paraguaçu,1,210,0.0,0.0,100.0
São Paulo,Jardim Palmares,2,1468,0.0,0.0,100.0
São Paulo,Jardim Palanque,1,336,0.0,0.0,100.0
São Paulo,Jardim Olinda IV,1,202,0.0,0.0,100.0
São Paulo,Jardim Olinda III,2,733,0.0,0.0,100.0
São Paulo,Jardim Novo Santo Amaro I,2,462,0.0,0.0,100.0
São Paulo,Jardim Novo Parelheiros,1,419,0.0,0.0,100.0
São Paulo,Jardim Novo Oriente I,1,455,0.0,0.0,100.0
São Paulo,Jardim Novo Lar,2,304,0.0,0.0,100.0
São Paulo,Jardim Morais Prado II,3,498,0.0,0.0,100.0
São Paulo,Jardim Morais Prado I,2,383,0.0,0.0,100.0
São Paulo,Jardim Morais Prado,1,137,0.0,0.0,100.0
São Paulo,Jardim Monte Alegre II,3,607,0.0,0.0,100.0
São Paulo,Jardim Monte Alegre I,1,127,0.0,0.0,100.0
São Paulo,Jardim Miliunas,2,1159,0.0,0.0,100.0
São Paulo,Jardim Eliana I,1,210,0.0,0.0,100.0
São Paulo,Jardim Edy,1,210,0.0,0.0,100.0
São Paulo,Jardim D´Abril II,3,1669,0.0,0.0,100.0
São Paulo,Jardim Alexandrina / Jardim Gustavo,5,2006,0.0,0.0,100.0
São Paulo,Jaguará B,1,193,0.0,0.0,100.0
São Paulo,Jacaraípe,2,1175,0.0,0.0,100.0
São Paulo,Itaquera B,1,415,0.0,0.0,100.0
São Paulo,Ipê,1,181,0.0,0.0,100.0
São Paulo,Integrada,1,188,0.0,0.0,100.0
São Paulo,Império I,3,1115,0.0,0.0,100.0
São Paulo,Imigrantes,2,455,0.0,0.0,100.0
São Paulo,Iguatemi A/B,2,913,0.0,0.0,100.0
São Paulo,Haidée,1,208,0.0,0.0,100.0
São Paulo,Guiomar Branco da Silva,1,338,0.0,0.0,100.0
São Paulo,Guilherme Bude,2,293,0.0,0.0,100.0
São Paulo,Gregório Bezerra,1,152,0.0,0.0,100.0
São Paulo,Gervásio Botelho,2,448,0.0,0.0,100.0
São Paulo,George Bernanos,1,942,0.0,0.0,100.0
São Paulo,Gentil Fabriano,1,275,0.0,0.0,100.0
São Paulo,Gabi I,1,168,0.0,0.0,100.0
São Paulo,Fábio Luz,1,331,0.0,0.0,100.0
São Paulo,Furnas,1,102,0.0,0.0,100.0
São Paulo,Fructuoso Vianna,1,354,0.0,0.0,100.0
São Paulo,Jahu Cangaíba,1,134,0.0,0.0,100.0
São Paulo,Jardim Almanara,1,201,0.0,0.0,100.0
São Paulo,Jardim Dulce,2,944,0.0,0.0,100.0
São Paulo,Jardim Almeida Prado,2,693,0.0,0.0,100.0
São Paulo,Jardim Divino,1,211,0.0,0.0,100.0
São Paulo,Jardim Comercial V,1,123,0.0,0.0,100.0
São Paulo,Jardim Colonial / Sítio Santa Etelvina,2,2144,0.0,0.0,100.0
São Paulo,Jardim Clímax,1,260,0.0,0.0,100.0
São Paulo,Jardim Cliper,1,385,0.0,0.0,100.0
São Paulo,Jardim Casagrande I / Vila Esperança,1,255,0.0,0.0,100.0
São Paulo,Jardim Carumbé,2,212,0.0,0.0,100.0
São Paulo,Jardim Cambará II,1,158,0.0,0.0,100.0
São Paulo,Jardim Buriti,1,412,0.0,0.0,100.0
São Paulo,Jardim Bonifácio,2,557,0.0,0.0,100.0
São Paulo,Jardim Boa Vista,3,1685,0.0,0.0,100.0
São Paulo,Jardim Aracati II,1,454,0.0,0.0,100.0
São Paulo,Jardim Apura,3,1333,0.0,0.0,100.0
São Paulo,Jardim Angela II,2,1059,0.0,0.0,100.0
São Paulo,Jardim Ana Maria III,1,365,0.0,0.0,100.0
São Paulo,Jardim Ana Maria II,1,458,0.0,0.0,100.0
São Paulo,Jardim Alvina,1,460,0.0,0.0,100.0
São Paulo,Jardim Alto da Riviera IX,1,782,0.0,0.0,100.0
São Paulo,Jardim Alto Alegre,1,595,0.0,0.0,100.0
São Paulo,Alto da Riviera II,1,296,0.0,0.0,100.0
São Paulo,Alfredo Ometecidio,1,115,0.0,0.0,100.0
Mairiporã,Vila São José / Vila Davi,1,246,0.0,0.0,100.0
Osasco,Novo Osasco - CC,1,268,0.0,0.0,100.0
Osasco,Santa Maria - SM2,3,1778,0.0,0.0,100.0
Osasco,Rochdale - P1,2,536,0.0,0.0,100.0
Osasco,Remédios - O,2,569,0.0,0.0,100.0
Osasco,Radar,1,199,0.0,0.0,100.0
Osasco,Platina - CS,1,312,0.0,0.0,100.0
Osasco,Pestana / Jardim das Flores - BL,2,272,0.0,0.0,100.0
Osasco,Padroeira - BS,1,460,0.0,0.0,100.0
Osasco,Padroeira - AS,1,815,0.0,0.0,100.0
Osasco,Padroeira - AR/Jardim Turíbio,1,349,0.0,0.0,100.0
Osasco,Mutinga - L,4,1380,0.0,0.0,100.0
Santo André,Apucarana,1,678,0.0,0.0,100.0
Osasco,Mutinga - F,3,703,0.0,0.0,100.0
Osasco,Mutinga - BA,1,991,0.0,0.0,100.0
Osasco,Munhoz Júnior - E,1,483,0.0,0.0,100.0
Osasco,Munhoz Júnior - CB,1,444,0.0,0.0,100.0
Osasco,Munhoz Júnior - BH,1,788,0.0,0.0,100.0
Osasco,Luiz Bonfá - RC,2,519,0.0,0.0,100.0
Osasco,Jardim Roberto - BX,1,270,0.0,0.0,100.0
Osasco,Jardim Padroeira - CF,1,326,0.0,0.0,100.0
Osasco,Jardim Marieta - CD,1,829,0.0,0.0,100.0
Osasco,Veloso - DG,1,206,0.0,0.0,100.0
Osasco,Veloso - U/ Novo Osasco,3,1503,0.0,0.0,100.0
Osasco,Vila Menck - BY,1,504,0.0,0.0,100.0
Osasco,Vila Menck - CK,1,457,0.0,0.0,100.0
Santana de Parnaíba,Vila Poupança,1,148,0.0,0.0,100.0
Santana de Parnaíba,Comunidade Vila Clementino,1,301,0.0,0.0,100.0
Santana de Parnaíba,Comunidade Jardim Itapua,1,144,0.0,0.0,100.0
Santana de Parnaíba,Comunidade Chacara Solar,1,387,0.0,0.0,100.0
Rio Grande da Serra,Rua das Samambaias,1,374,0.0,0.0,100.0
Rio Grande da Serra,Rua José Carlos Pace,1,115,0.0,0.0,100.0
Rio Grande da Serra,Rua Arujá,2,1158,0.0,0.0,100.0
Rio Grande da Serra,Recanto Natalino Bertoldo II,1,162,0.0,0.0,100.0
Rio Grande da Serra,Recanto Natalino Bertoldo I,1,369,0.0,0.0,100.0
Rio Grande da Serra,Jardim Guiomar e Raquel,1,736,0.0,0.0,100.0
Ribeirão Pires,Núcleo 29 da João Lúcio de Moraes,1,991,0.0,0.0,100.0
Ribeirão Pires,Núcleo 22 Jardim Primavera,1,642,0.0,0.0,100.0
Ribeirão Pires,Núcleo 07 Chácara Aliança - Rua Projetada e rua Porto das Du,1,1008,0.0,0.0,100.0
Poá,Vila São Francisco,3,911,0.0,0.0,100.0
Poá,Vila Açafrão,1,153,0.0,0.0,100.0
Poá,Nova Poá,1,543,0.0,0.0,100.0
Pirapora do Bom Jesus,Núcleo Parque Payol,2,1357,0.0,0.0,100.0
Pirapora do Bom Jesus,Conjunto Benedito,1,135,0.0,0.0,100.0
Osasco,Vila Menck - CQ,1,501,0.0,0.0,100.0
Osasco,Itaperuna,1,376,0.0,0.0,100.0
Osasco,Helena Maria - G,1,520,0.0,0.0,100.0
Osasco,Fazendinha,1,536,0.0,0.0,100.0
Mauá,Rua Três Américas,3,1126,0.0,0.0,100.0
Mauá,Rua Saturnino João da Silva,2,749,0.0,0.0,100.0
Mauá,Rua Leonídia Oliveira Neves/Rua São Paulo,1,354,0.0,0.0,100.0
Mauá,Rua José Cândido Cerqueira Leite II,2,940,0.0,0.0,100.0
Mauá,Rua Ida Scilla Gianoni,1,522,0.0,0.0,100.0
Mauá,Rua Colômbia / Parque das Américas,1,112,0.0,0.0,100.0
Mauá,Rua Chico Mendes,4,1554,0.0,0.0,100.0
Mauá,Rua Cassiano Ricardo,1,379,0.0,0.0,100.0
Mauá,Rua Arizona,1,290,0.0,0.0,100.0
Mauá,Rua Antônio Viana de Freitas,1,479,0.0,0.0,100.0
Mauá,Rua Antenor Nincão,1,293,0.0,0.0,100.0
Mauá,Paulina Dias de Jesus,1,132,0.0,0.0,100.0
Mauá,Núcleo da Rua Santos Ferreira de Freitas,1,437,0.0,0.0,100.0
Mauá,Núcleo Pedreirinha,1,809,0.0,0.0,100.0
Mauá,Núcleo Luiz Camargo Aranha,1,162,0.0,0.0,100.0
Mauá,Mansur José Sadek,1,525,0.0,0.0,100.0
Mauá,Jacarandá/Vila Magini,1,530,0.0,0.0,100.0
Mauá,Emílio Boyago/Vila Ana,1,138,0.0,0.0,100.0
Mauá,Avenida do Manacá,1,665,0.0,0.0,100.0
Mauá,Aroeira,1,505,0.0,0.0,100.0
Mauá,Rua São José,1,101,0.0,0.0,100.0
Mauá,Rua da Bocaina,1,128,0.0,0.0,100.0
Osasco,Conceição - AU,1,177,0.0,0.0,100.0
Mauá,Vila Assis Brasil,1,630,0.0,0.0,100.0
Osasco,Cidade das Flores / Pestana - AF,2,297,0.0,0.0,100.0
Osasco,Chapéu de Couro,6,3124,0.0,0.0,100.0
Osasco,Bonança / Eucaliptal / Rua dos Anjos,3,1529,0.0,0.0,100.0
Osasco,Baronesa - CV,1,543,0.0,0.0,100.0
Osasco,Baronesa - BZ,2,525,0.0,0.0,100.0
Osasco,Baronesa - AX,1,242,0.0,0.0,100.0
Osasco,Bandeiras - BK,1,528,0.0,0.0,100.0
Osasco,Avenida Panorâmica,1,729,0.0,0.0,100.0
Osasco,Aliança - AW,1,319,0.0,0.0,100.0
Mogi das Cruzes,Vila São Francisco,1,926,0.0,0.0,100.0
Mogi das Cruzes,Residencial Novo Horizonte,1,295,0.0,0.0,100.0
Mogi das Cruzes,Jundiapeba Adutora,5,903,0.0,0.0,100.0
Mogi das Cruzes,Jardim Santos Dumont/Jardim Aeroporto,3,1587,0.0,0.0,100.0
Mogi das Cruzes,Jardim Piatã A,3,1029,0.0,0.0,100.0
Mogi das Cruzes,Jardim Margarida/Vila Augusta,1,529,0.0,0.0,100.0
Mogi das Cruzes,Fazenda Cuiabá,2,1105,0.0,0.0,100.0
Mogi das Cruzes,Chácara dos Baianos,1,389,0.0,0.0,100.0
Mogi das Cruzes,Caputera,1,284,0.0,0.0,100.0
Mauá,Vila Real,2,820,0.0,0.0,100.0
Santo André,Amoritas,3,1208,0.0,0.0,100.0
Santo André,Araguari,1,172,0.0,0.0,100.0
São Paulo,Alfredo Hanisch,1,239,0.0,0.0,100.0
São Bernardo do Campo,Estrada Galvão Bueno - Jardim Represa,1,208,0.0,0.0,100.0
São Bernardo do Campo,Jardim Via Anchieta,1,330,0.0,0.0,100.0
São Bernardo do Campo,Jardim Skaff,3,1085,0.0,0.0,100.0
São Bernardo do Campo,Jardim Paraíso,2,520,0.0,0.0,100.0
São Bernardo do Campo,Jardim Boa Vista,1,300,0.0,0.0,100.0
São Bernardo do Campo,Jardim Belita Nazareth,2,328,0.0,0.0,100.0
São Bernardo do Campo,Itamarati,1,155,0.0,0.0,100.0
São Bernardo do Campo,Holanda Cavalcanti,2,620,0.0,0.0,100.0
São Bernardo do Campo,Galpão Eiji Kikuti,3,1476,0.0,0.0,100.0
São Bernardo do Campo,Florestal,1,327,0.0,0.0,100.0
São Bernardo do Campo,Deoclécio Alves Moreira,1,430,0.0,0.0,100.0
Santo André,Bizâncio,1,264,0.0,0.0,100.0
São Bernardo do Campo,DER-II,1,951,0.0,0.0,100.0
São Bernardo do Campo,Cruzeiro do Sul,1,381,0.0,0.0,100.0
São Bernardo do Campo,Casas Fortaleza,1,758,0.0,0.0,100.0
São Bernardo do Campo,Cama Patente,1,504,0.0,0.0,100.0
São Bernardo do Campo,Biquinha,3,1087,0.0,0.0,100.0
São Bernardo do Campo,Bananal/Silvina Audi,2,366,0.0,0.0,100.0
São Bernardo do Campo,Alto da Bela Vista,2,1275,0.0,0.0,100.0
Suzano,Suzanópolis,1,551,0.0,0.0,100.0
Suzano,Parque Maria Helena,1,432,0.0,0.0,100.0
São Bernardo do Campo,Mininha,2,301,0.0,0.0,100.0
São Bernardo do Campo,Novo Horizonte,2,792,0.0,0.0,100.0
São Bernardo do Campo,Novo Parque/Saracantan,3,1635,0.0,0.0,100.0
São Bernardo do Campo,Pereira Barreto,1,199,0.0,0.0,100.0
São Paulo,Alferez Frazão,1,326,0.0,0.0,100.0
São Paulo,Alegria,2,285,0.0,0.0,100.0
São Paulo,Agrimensor Sugaya e Vila Cosmopolita,1,251,0.0,0.0,100.0
São Paulo,Adolfo Adam,1,159,0.0,0.0,100.0
São Bernardo do Campo,Vila do Tanque,1,244,0.0,0.0,100.0
São Bernardo do Campo,Vila do Bosque,2,843,0.0,0.0,100.0
São Bernardo do Campo,Vila Sônia Maria,1,414,0.0,0.0,100.0
São Bernardo do Campo,Vila São José/Av. Osvaldo Fregonezi,1,405,0.0,0.0,100.0
São Bernardo do Campo,Vila Ferreira,2,1166,0.0,0.0,100.0
São Bernardo do Campo,Vila Feliz,2,617,0.0,0.0,100.0
São Bernardo do Campo,Sítio dos Vianas,1,799,0.0,0.0,100.0
São Bernardo do Campo,Sabesp,4,1323,0.0,0.0,100.0
São Bernardo do Campo,Rua dos Vianas,1,235,0.0,0.0,100.0
São Bernardo do Campo,Rua das Flores,2,1003,0.0,0.0,100.0
São Bernardo do Campo,Rua Paranaguá,1,423,0.0,0.0,100.0
São Bernardo do Campo,Rua Mafra,1,246,0.0,0.0,100.0
São Bernardo do Campo,Rua Luiz Marson,1,201,0.0,0.0,100.0
São Bernardo do Campo,Rua Cintra,1,504,0.0,0.0,100.0
São Bernardo do Campo,Rua Arthur da Frota Moreira,1,237,0.0,0.0,100.0
Suzano,Parque Buenos Aires,1,299,0.0,0.0,100.0
Suzano,Monte Cristo,1,302,0.0,0.0,100.0
Suzano,Jardim Saúde,1,410,0.0,0.0,100.0
Santo André,Nova Centreville,3,1243,0.0,0.0,100.0
Santo André,Missionários PMSA,1,524,0.0,0.0,100.0
Santo André,Maurício de Medeiros,1,224,0.0,0.0,100.0
Santo André,Marginal Guarará,1,549,0.0,0.0,100.0
Santo André,Lamartine PMSA,2,533,0.0,0.0,100.0
Santo André,João de Barros,1,517,0.0,0.0,100.0
Santo André,Jardim Primavera,1,973,0.0,0.0,100.0
Santo André,Jardim Cristiane,5,1781,0.0,0.0,100.0
Santo André,Ipiranga I,1,717,0.0,0.0,100.0
Santo André,Homero Thon,1,201,0.0,0.0,100.0
Santo André,Haras,2,1831,0.0,0.0,100.0
Santo André,Harada,1,1114,0.0,0.0,100.0
Santo André,Hamurabi / CDHU,2,517,0.0,0.0,100.0
Santo André,Dom João III,1,296,0.0,0.0,100.0
Santo André,Cruz de Malta,1,119,0.0,0.0,100.0
Santo André,Condomínio Maracanã,1,740,0.0,0.0,100.0
Santo André,Cata Preta I,1,363,0.0,0.0,100.0
Santo André,Capitanias,1,203,0.0,0.0,100.0
Santo André,Bougival,3,938,0.0,0.0,100.0
Santo André,Bom Pastor,1,222,0.0,0.0,100.0
Santo André,Nautilus,2,432,0.0,0.0,100.0
Santo André,Nova Progresso,1,453,0.0,0.0,100.0
Suzano,Jardim Graziela,2,537,0.0,0.0,100.0
Santo André,Ocupação Cazuza,1,178,0.0,0.0,100.0
Santo André,Vila Junqueira,2,687,0.0,0.0,100.0
Santo André,Vila Esperança,1,181,0.0,0.0,100.0
Santo André,Troca Tapa,1,265,0.0,0.0,100.0
Santo André,Titan II,1,893,0.0,0.0,100.0
Santo André,Titan I,1,518,0.0,0.0,100.0
Santo André,Timbó,1,213,0.0,0.0,100.0
Santo André,Taioca/Caiubi,1,144,0.0,0.0,100.0
Santo André,Sítio Cassaquera,1,388,0.0,0.0,100.0
Santo André,São Sebastião,1,384,0.0,0.0,100.0
Santo André,Sarapuí,1,754,0.0,0.0,100.0
Santo André,Saquarema,1,522,0.0,0.0,100.0
Santo André,Santa Cristina I,1,640,0.0,0.0,100.0
Santo André,Quilombo II,1,632,0.0,0.0,100.0
Santo André,Quilombo I e III,2,827,0.0,0.0,100.0
Santo André,Portelinha,1,648,0.0,0.0,100.0
Santo André,Pedro Américo,1,396,0.0,0.0,100.0
Santo André,Paraúna,1,540,0.0,0.0,100.0
Santo André,Padre Donizete,1,381,0.0,0.0,100.0
Santo André,Padre Adrianus,1,351,0.0,0.0,100.0
Taboão da Serra,Vila Nova Esperança,1,744,0.0,0.0,100.0
